id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
837540596274145757,Prague Castle View - Loft - A/C - Center,3736234,Prague Days,,Praha 5,50.07762,14.40742,Entire home/apt,2104,1,53,2025-03-01,2.22,62,323,37,
837671836038158464,sekaninka,503397575,Miloš,,Praha 4,50.06411230671727,14.433554201485876,Entire home/apt,1312,2,34,2024-07-06,1.39,2,71,8,
838158842182956886,Studio apartment for 2 persons (25m²),503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,1000,4,29,2024-09-27,1.22,7,278,7,
838200572927745116,Studio apartment for 2 persons with balcony (26m²),503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,1037,4,154,2024-12-23,6.46,7,343,42,
838265313758992064,One bedroom apartment for 2 adults (40m²),503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,1177,4,15,2024-09-19,0.66,7,356,3,
838271634327599468,One bedroom apartment for 2 adults with balcony,503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,1205,4,95,2025-01-24,4.05,7,361,44,
838278704515263664,Two-room apartment for 4 with balcony (44m²),503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,,4,0,,,7,354,0,
838296659238986973,One bedroom apartment for 4 people (42m²),503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,1706,4,2,2024-12-18,0.13,7,329,1,
838301697472407749,Two bedroom apartment for 5 persons with balcony,503494742,Timo,,Praha 8,50.0933084,14.4641165,Entire home/apt,2047,4,2,2023-07-30,0.10,7,278,0,
839075157283773765,Luxe-Boutique Apartments,384858619,Nelya,,Praha 6,50.0836537,14.3644115,Entire home/apt,1829,1,0,,,1,270,0,
839153851208317009,Sky Apartments,243307976,Оксана,,Praha 1,50.081788396793925,14.430182911455631,Entire home/apt,2327,4,181,2025-03-08,7.44,3,151,86,
839260125215161782,Pohodlné postele s výhledem,486783380,Radek,,Praha 7,50.0997503,14.4194849,Entire home/apt,2872,2,91,2025-02-03,4.35,1,268,42,
839795193324202730,Josefov Riverside Apartment,122811538,Queen Prague,,Praha 1,50.0905345,14.4178215,Entire home/apt,1551,2,137,2025-02-27,5.58,54,243,70,
839908031170861506,Little Tom Apartment COMFY 12,405457386,Pavla,,Praha 5,50.0719655,14.3956488,Entire home/apt,2209,2,53,2025-01-02,2.39,17,101,25,
840396018674357884,Cozy 2+1 flat in Prague,58883442,Adriana,,Praha 5,50.06241434803085,14.400824973407573,Entire home/apt,1300,4,16,2024-12-05,0.68,1,52,10,
840419017431207678,The Dante Villa Apartment 2 - One Bedroom,114360966,Dominik,,Praha 13,50.04011,14.33514,Entire home/apt,1920,2,9,2024-05-12,0.37,8,26,2,
840497781217004138,Cozy design style at Prague Main Station 2,445838879,Quang Tung,,Praha 1,50.0858551,14.436173,Entire home/apt,1643,1,25,2024-12-19,1.17,20,148,14,
840529078023227891,Stevan,105741472,Holiday,,Praha 1,50.079090103820306,14.425926216778231,Entire home/apt,1656,1,28,2025-02-24,1.28,55,180,18,
840630665540608081,Grey cozy apartment,63319408,Roman,,Praha 5,50.076720459426944,14.403989873600707,Entire home/apt,1068,2,117,2025-03-08,5.30,7,245,70,
840998779658221582,Crystal Cozy Apartment,105741472,Holiday,,Praha 1,50.09092279999999,14.4308248,Entire home/apt,2130,1,20,2024-12-27,0.81,55,178,10,
841058466839443173,Apartment in the historical part,414345896,Vladislav,,Praha 2,50.0735592,14.4376276,Entire home/apt,1126,2,143,2025-02-26,5.83,16,30,76,
841238448907860706,Apartment U Průhonu,17602838,Anna,,Praha 7,50.10565330777191,14.447143146764471,Entire home/apt,1336,1,82,2025-01-28,3.37,1,332,45,
841736109889182556,"Exquisite Family Villa - 320m2, 5bdrm, indoor pool",6103727,Katharina,,Praha 12,50.01238,14.44348,Entire home/apt,33888,6,0,,,3,179,0,
841931258443384759,căn hộ 3 phòng  ngủ  4 giường có ban công,488313414,Hoi,,Libuš,50.00765,14.45907,Entire home/apt,2246,1,47,2025-01-07,2.07,7,299,20,
841984500527519941,"Luxurious, charming studio perfect for couples",504315260,Dana,,Praha 8,50.0906356,14.4472494,Entire home/apt,1559,1,49,2025-02-20,2.14,2,308,29,
842019298404161290,The Old Town Square - Terrace,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3441,2,3,2024-09-23,0.18,7,211,1,
842019557402279622,The Old Town Square - Roof I,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3785,2,3,2024-03-31,0.13,7,218,1,
842024415480152587,The Old Town Square -  Roof II Deluxe,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3785,2,6,2025-02-24,0.29,7,171,3,
842054476986383845,Tolle Wohnung im hypen Quartier,26915861,Nicole,,Praha 7,50.10140605051626,14.425098605860418,Entire home/apt,1228,2,94,2025-02-24,3.91,2,269,44,
842453824759581444,Bright and Comfortable Apartment Happy Days,2420885,Marina & Alex,,Praha 2,50.076750999999994,14.42932996441803,Entire home/apt,,5,59,2025-02-28,2.66,85,121,31,
842613514820598802,Modern Apartment in a Prime Location- Vinohrady!,502103451,Tatiana,,Praha 2,50.07080783638166,14.431505562565627,Entire home/apt,1249,3,80,2025-03-10,3.39,5,88,41,
842636497970361778,The Old Town Square - Apartment II,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3441,2,9,2025-01-08,0.53,7,120,6,
842638067868425713,Cozy studio in Prague´s favorite neighborhood,37031759,Nick And Jenny,,Praha 10,50.07057131237206,14.45054368827239,Entire home/apt,794,2,60,2025-03-08,2.55,61,206,41,
842638905308838359,The Old Town Square-Apartment I,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3441,2,14,2025-02-21,0.81,7,160,9,
842641007482737132,Parizska street Apartment,504326062,Jakub,,Praha 1,50.088113,14.4200486,Entire home/apt,3441,2,2,2024-03-20,0.09,7,195,1,
824645081283312002,Emperator Lux 3BDR Residence,122811538,Queen Prague,,Praha 1,50.07811,14.42439,Entire home/apt,1334,2,105,2025-02-28,4.17,54,166,50,
824681902157853710,Skolska Junior apartment,122811538,Queen Prague,,Praha 1,50.07893,14.42461,Entire home/apt,1033,2,124,2025-02-28,4.91,54,274,69,
825943895289511948,Dlouhá Palace - live in one of the best streets,78765288,EasyBNB Premium,,Praha 1,50.0907986,14.4269068,Entire home/apt,144551,2,32,2024-08-20,1.34,48,184,9,
825944906173659974,Prague Center Apartment with Fireplace,78765288,EasyBNB Premium,,Praha 1,50.0786591,14.4235594,Entire home/apt,56496,2,3,2024-11-23,0.14,48,166,1,
826118266529343509,Amazing Old Town loft,5297514,Wishlist Prague Residences,,Praha 1,50.09261018882346,14.420260950042689,Entire home/apt,,1,7,2024-10-20,0.59,41,0,7,
826478947618929279,Urban Decor Studio in Hip Area of Prague in Center,177301613,Ulvi,,Praha 3,50.084946333796665,14.447805999169404,Entire home/apt,1107,1,117,2025-03-09,5.01,13,129,53,
826783709361041829,Cozy design style at Prague Main Station 3,445838879,Quang Tung,,Praha 1,50.0858551,14.436173,Entire home/apt,1551,1,5,2024-04-01,0.21,20,130,2,
827595925961642548,Byt s balkonem,501237486,Tomáš,,Praha 6,50.08873416416122,14.344363842875273,Entire home/apt,935,3,61,2025-03-12,2.55,1,14,34,
828811551369653950,Kingslodge & Spa Prague,274480084,Jana,,Praha 13,50.047021827099314,14.29478167486879,Entire home/apt,,2,1,2023-04-10,0.04,1,0,0,
828866540278653033,Junior Suite for Three Guests,500491348,Michael,,Praha 8,50.09104816711119,14.441482503567341,Entire home/apt,2975,1,5,2024-07-20,0.25,6,347,1,
828886115392595982,Family Suite for Four Guests,500491348,Michael,,Praha 8,50.09107570027859,14.441349823278825,Entire home/apt,3305,1,1,2023-07-30,0.05,6,319,0,
829024056548992323,Deluxe with Terrace for Four Guests,500491348,Michael,,Praha 8,50.09104816711119,14.441263992590349,Entire home/apt,3882,1,3,2024-10-20,0.16,6,256,1,
829045295041221672,Deluxe with Balcony for Four Guests,500491348,Michael,,Praha 8,50.09104816711119,14.441392738623064,Entire home/apt,3800,1,3,2024-10-19,0.13,6,285,1,
829543368219647120,Agnes apartment Prague,87970973,David,,Praha 2,50.0724799,14.4336424,Entire home/apt,819,1,57,2025-03-03,3.58,7,125,49,
844564342830164739,U Drahušky,504835698,Tomáš,,Přední Kopanina,50.11652763975225,14.295533340337863,Entire home/apt,1980,1,5,2025-02-21,1.21,1,304,5,
844799352437919324,Merkur River,105741472,Holiday,,Praha 1,50.09323,14.42778,Entire home/apt,1569,1,4,2023-08-22,0.17,55,21,0,
844896802701457223,Krásný byt v centru,57917664,Nikola,,Praha 2,50.072867,14.442558,Entire home/apt,1288,3,91,2025-02-15,3.78,2,315,51,
845469571682077303,Ferdinand,105741472,Holiday,,Praha 1,50.078208589255375,14.423786317107716,Entire home/apt,,1,8,2024-02-27,0.34,55,0,0,
845477199264689398,Apartmán Praha 5,407013567,Radovan,,Praha 5,50.06901,14.37358,Entire home/apt,1700,3,29,2025-01-02,1.22,1,321,10,
846077333319141517,Lovely Historical home with garden - N1,4130866,Luigino,,Praha 1,50.089614673097095,14.397884266953506,Entire home/apt,1247,1,101,2025-03-12,4.24,9,81,65,
846177001278448693,Two bedroom Apartment 9 under the Prague Castle,60747098,Ivana,,Praha 1,50.0876636,14.402692,Entire home/apt,3128,1,2,2024-03-11,0.11,9,182,0,
846343602155218106,CHIC Apt. near Charles Bridge,5463516,Zuzana & Seven Keys Team,,Praha 1,50.082218295369344,14.404902393729325,Entire home/apt,1823,1,89,2025-03-06,3.66,74,174,44,
846919950663214135,Nice furnished room in center of Prague,380471389,Jakub,,Praha 2,50.07295389999999,14.429451,Private room,,30,0,,,65,0,0,
846971383205086429,Bright Apartment /Around locals w. Cool sites,177301613,Ulvi,,Praha 3,50.08552315525965,14.447847459019924,Entire home/apt,6571,1,0,,,13,182,0,
847012377759403850,Mimosa Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,1514,1,23,2025-01-05,1.03,55,199,11,
847221140685233570,1BDR apt. w/ Netflix • Near Lesser Town • MIZU,65760645,Prague Days,,Praha 5,50.07739,14.40774,Entire home/apt,1369,1,27,2024-12-01,1.12,49,331,14,
847612544391599091,Elegantní klasický byt Praha 3,33134761,Zuzana,,Praha 3,50.08365,14.45494,Entire home/apt,2222,2,0,,,1,74,0,
847658835142825753,Boutique Apartment Near Vltava River - Netflix,65760645,Prague Days,,Praha 5,50.07722,14.40719,Entire home/apt,1253,1,25,2025-03-01,1.05,49,331,10,
847676807060136625,Cozy Living Near Vltava - Netflix - City Center,65760645,Prague Days,,Praha 5,50.0780696529205,14.40563640382594,Entire home/apt,1292,1,36,2025-03-08,1.50,49,328,21,
847777326907110447,Party house Prague:  THE City Center!,505531915,Residence Smečky,,Praha 1,50.07901501991101,14.427149333059788,Entire home/apt,1832,2,87,2025-02-26,3.61,13,25,53,
847796266559141706,Cozy Riverside Living - Netflix - City Center,1140084,Prague Days,,Praha 5,50.07742559568917,14.406919533819805,Entire home/apt,1529,1,37,2025-01-18,1.56,45,344,14,
847800144664795121,WagnerStays Downtown riverside apartment,461865695,Heinrich,,Praha 1,50.081,14.41584,Entire home/apt,2657,1,87,2025-03-11,3.63,9,226,26,
847811745587154957,Scandi Apartment - Netflix - Near Petřín Tower,1140084,Prague Days,,Praha 5,50.077415720833066,14.406947984979414,Entire home/apt,1590,1,58,2024-12-21,2.41,45,336,26,
847828010451031426,"PARTY House Prague , Super Central",505531915,Residence Smečky,,Praha 1,50.07911677026694,14.427109099924564,Entire home/apt,2445,2,94,2025-02-28,3.94,13,34,44,
847873913196387643,6BDR - 2Bath PARTY house!  AS Central AS it GETS,505531915,Residence Smečky,,Praha 1,50.0785912,14.4270312,Entire home/apt,4130,1,55,2025-02-09,2.35,13,32,24,
847883280580824474,Holiday Home Romantico : Center,505531915,Residence Smečky,,Praha 1,50.0785912,14.4270312,Entire home/apt,1512,2,54,2025-02-22,2.34,13,46,16,
847889113763746337,Central Oasis : Cute little home,505531915,Residence Smečky,,Praha 1,50.0785912,14.4270312,Entire home/apt,1512,2,59,2025-02-23,2.46,13,46,23,
847910272973788603,Charles Sq. CHIC & NEW Studio,5463516,Zuzana & Seven Keys Team,,Praha 2,50.07489253745713,14.422641242188291,Entire home/apt,1380,1,104,2025-03-08,4.33,74,163,58,
848230417197689422,"Big Family apt 2 Bedrooms, Netflix & Free parking!",505349591,Alex,,Praha 10,50.0750657,14.4585243,Entire home/apt,2008,3,113,2025-03-09,4.82,1,41,75,
848312682663464150,Glam Apartment Near Vltava River - Netflix,1140084,Prague Days,,Praha 5,50.07719,14.40583,Entire home/apt,1330,1,39,2025-03-07,1.62,45,323,18,
848341821024103013,One-Bedroom Apartment in The City Centre 301,2420885,Marina & Alex,,Praha 2,50.07635673205687,14.430490925403173,Entire home/apt,1374,5,26,2025-01-04,1.20,85,146,16,
848341923059844969,Spacious Studio for 3 People in The Centre 302,2420885,Marina & Alex,,Praha 1,50.07794635589665,14.430098333316069,Entire home/apt,1009,5,42,2025-01-04,1.95,85,143,21,
848412374459559424,1BDR apt w/Netflix • central location • MIZU HOUSE,92781139,Prague Days,,Praha 5,50.07943940791254,14.406326063151667,Entire home/apt,1382,1,65,2025-03-13,2.70,41,332,39,
848416883384465323,StylishApt in Coolest DistrictHolešovice by center,505661032,Josef,,Praha 7,50.1057688,14.4539311,Entire home/apt,1425,1,106,2025-03-10,4.40,1,60,57,
848421733192532079,Retro Studio w/ Netflix & Workspace• Petřín • MIZU,92781139,Prague Days,,Praha 5,50.07914380112927,14.407480408622126,Entire home/apt,1431,1,48,2025-03-08,2.00,41,334,24,
848427132460044173,Minimalist Apartment In The City Center - Netflix,92781139,Prague Days,,Praha 5,50.07757,14.40745,Entire home/apt,1371,1,39,2025-01-12,1.63,41,338,16,
848465087208537112,Central luxurious and romantic studio,1629431,Alex & Natalia,,Praha 1,50.07883,14.43165,Entire home/apt,1291,4,90,2025-02-24,3.81,19,183,45,
848594055576289351,Industrial Hip&Chic Apt in Artsy Holešovice,505707867,Tomáš,,Praha 7,50.1013512,14.429687,Entire home/apt,2234,1,88,2025-02-23,3.66,1,46,38,
848618699549785310,Royal Residence Apartment in the Heart of Prague,177398802,Krste,,Praha 1,50.07925027167032,14.420116980803963,Entire home/apt,1958,1,112,2025-02-27,4.68,41,305,59,
849001750322829090,Poppy Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,4703,1,23,2024-08-11,1.43,55,201,17,
849007218537788249,"Modern, bright and spacious apartment",31121,Jana,,Praha 15,50.05247,14.53029,Entire home/apt,1479,2,42,2024-12-14,1.75,4,285,14,
849008684353029489,Two-floor Prague center loft,124658330,Sarrah,,Praha 2,50.07478584046888,14.4209194379242,Entire home/apt,1463,2,55,2025-02-20,3.72,1,119,47,
849018392612172215,Cozy Apartment In City Centre,505781476,Petr,,Praha 1,50.08370410000001,14.4189098,Entire home/apt,11000,45,0,,,1,364,0,
849030731732982942,Jasmine Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,4703,1,43,2025-02-27,2.02,55,179,34,
849316745723340224,Stylish apartment with a view of the Prague Castle,117658636,Haris,,Praha 1,50.08337146772527,14.41625120395305,Entire home/apt,1548,1,153,2025-03-07,6.37,4,173,71,
849825188028481228,Renovated two-bedroom apartment Prague 6,400864,Jaroslav,,Praha 6,50.090392814343936,14.3488476605297,Entire home/apt,1704,1,11,2025-02-25,0.59,30,341,7,
849971765428988222,Charles Sq. Stylish & NEW Studio,5463516,Zuzana & Seven Keys Team,,Praha 2,50.07668066209648,14.422606197721198,Entire home/apt,1380,1,99,2025-03-10,4.29,74,132,58,
850093278299006080,Wooden poetry,38978223,Kateřina,,Praha 6,50.0977889,14.3961422,Entire home/apt,1054,2,105,2025-02-15,4.38,2,252,54,
850510083155582920,A Comfortable Home in Karlin,454861788,Doug,,Praha 8,50.0944014,14.4570782,Entire home/apt,1500,60,1,2023-06-18,0.05,1,173,0,
850782430980589900,Stylish&Comfort Apartman 3 min Charles Bridge,125966354,Filip,,Praha 1,50.0890118,14.4071108,Entire home/apt,1746,2,131,2025-03-09,5.54,5,133,68,
851150270135557905,Breathtaking view over the historic center,3127313,Klára,,Praha 1,50.08983300000001,14.4182542,Entire home/apt,2546,3,106,2025-02-23,4.48,4,118,57,
851162513599744391,Imperial Deluxe Suite,96662501,Dmitrij,,Praha 1,50.0792173303591,14.427175703179914,Entire home/apt,4575,1,17,2025-02-23,0.71,11,232,2,
851228418837598222,Sunflower Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,3118,1,42,2025-02-16,1.84,55,180,29,
851236132230633390,Lovely Apartment 404 Sokolska,2420885,Marina & Alex,,Praha 2,50.076751,14.4293246,Entire home/apt,887,5,58,2025-02-25,2.59,85,111,31,
851474384692814442,Apartment U Pruhonu,503030742,Yevgen,,Praha 7,50.10438073930108,14.449277898849406,Entire home/apt,1800,1,47,2024-12-01,2.03,3,356,22,
851596172014112856,Wenceslas Square Royal Residence Apartments,177398802,Krste,,Praha 1,50.08019393473539,14.425014028490086,Entire home/apt,3314,1,68,2025-02-17,2.87,41,317,41,
851610674434848085,Wenceslas Square Royal Residence Apartments,177398802,Krste,,Praha 1,50.07918,14.4253,Entire home/apt,,1,100,2025-02-28,4.20,41,260,61,
851785828579657869,Cozy&Calm,38007074,Martha,,Praha 2,50.0672163917491,14.43466857075691,Entire home/apt,1980,2,71,2024-12-27,2.98,1,298,30,
851941513141443371,Bright central Apartment id:(19),9550037,Anton & Vika,,Praha 1,50.07909660764286,14.416223946032716,Entire home/apt,1945,1,59,2025-03-06,2.51,41,233,16,
851959349512604959,Hyacinth Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,1359,1,22,2025-02-23,0.95,55,195,14,
851990421821927498,Dandelion Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,1891,1,28,2025-01-10,1.28,55,141,12,
852018949021964527,Aster Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,1256,1,4,2024-12-25,0.18,55,184,3,
852065580673304252,Lavender Apartment,105741472,Holiday,,Praha 1,50.0922682,14.4364939,Entire home/apt,2182,1,12,2024-08-24,0.56,55,153,6,
852135160101620541,Fancy Living • 9 min -> Wenceslas Sq. • Netflix,3736234,Prague Days,,Praha 5,50.07928,14.40689,Entire home/apt,1549,1,68,2025-02-10,2.98,62,336,37,
852147942296514029,1BDR apt. w/Workspace • Central Location • MIZU,3736234,Prague Days,,Praha 5,50.077310921824555,14.407443457721424,Entire home/apt,1994,1,63,2025-03-09,2.87,62,317,30,
852587898796284877,Lovely little cosy Apt in Prague,122542511,Ivana,,Praha 1,50.0892125,14.4032321,Entire home/apt,2611,2,32,2024-09-22,1.49,2,317,6,
852588192861367146,Elegant 2 - bedroom Apartment with Balcony,39930262,Kateřina,,Praha 1,50.0892349,14.4258312,Entire home/apt,,2,17,2024-10-14,0.71,24,0,1,
852609479292163730,Vltava River View,249283886,Anton,,Praha 7,50.11155,14.45105,Entire home/apt,2000,33,0,,,1,269,0,
852651659128441524,Smart Garden Cabin,414058715,Aparthotel,,Praha 2,50.077,14.43256,Entire home/apt,2322,1,88,2025-03-09,3.72,17,249,46,
852697055328623561,Garden Suite • 9 min->Wenceslas Sq. • Netflix,3736234,Prague Days,,Praha 5,50.078648134520826,14.407817180008959,Entire home/apt,2613,1,20,2025-01-09,0.95,62,315,12,
853473457589528482,Hostel HOMEr - 15 bed mixed room,48640172,Hostel,,Praha 1,50.0855051,14.4207782,Shared room,490,1,2,2023-09-05,0.09,71,341,0,
853480961339758220,Hostel HOMEr - 15 bed mixed room,48640172,Hostel,,Praha 1,50.0855051,14.4207782,Shared room,490,1,38,2024-09-16,1.65,71,338,13,
853487655983479650,Hostel HOMEr - 4 bed female room,48640172,Hostel,,Praha 1,50.0855051,14.4207782,Shared room,764,1,1,2023-04-24,0.04,71,364,0,
853493369733698166,Hostel HOMEr - 4 bed female room,48640172,Hostel,,Praha 1,50.086036659220014,14.419718074602269,Shared room,764,1,2,2023-09-08,0.09,71,364,0,
853509101086678893,"Rezidence Eliška, 20.patro",82268314,Denisa,,Praha 9,50.1053168,14.5019662,Entire home/apt,5200,2,30,2025-02-17,1.27,1,88,13,
